id,pLDDT_Rank1
ProtGPT2_12933,68.5
ProtGPT2_12976,60.63
ProtGPT2_13145,74.4
ProtGPT2_13165,76.41
ProtGPT2_13231,92.84
ProtGPT2_13280,63.74
ProtGPT2_13500,59.04
ProtGPT2_13590,82.38
ProtGPT2_13649,77.83
ProtGPT2_14008,59.1
ProtGPT2_14259,57.3
ProtGPT2_14395,69.6
ProtGPT2_14699,66.25
ProtGPT2_15334,66.83
ProtGPT2_15499,62.48
ProtGPT2_15696,77.94
ProtGPT2_15771,70.89
ProtGPT2_15859,74.35
ProtGPT2_15884,67.31
ProtGPT2_16121,82.89
ProtGPT2_16526,62.56
ProtGPT2_16668,71.94
ProtGPT2_17043,82.16
ProtGPT2_17098,73.48
ProtGPT2_17110,51.14
ProtGPT2_17129,58.98
ProtGPT2_17157,75.24
ProtGPT2_17380,54.41
ProtGPT2_1764,67.34
ProtGPT2_17693,79.27
ProtGPT2_17699,74.09
ProtGPT2_2220,44.05
ProtGPT2_2674,71.43
ProtGPT2_2882,70.55
ProtGPT2_3013,62.97
ProtGPT2_3018,63.26
ProtGPT2_309,72.86
ProtGPT2_314,75.7
ProtGPT2_3147,81.68
ProtGPT2_3275,60.27
ProtGPT2_329,84.47
ProtGPT2_3477,71.33
ProtGPT2_3500,73.7
ProtGPT2_3823,81.22
ProtGPT2_4011,89.44
ProtGPT2_4173,66.74
ProtGPT2_4435,62.07
ProtGPT2_4657,65.99
ProtGPT2_4669,65.88
ProtGPT2_4833,57.68
ProtGPT2_4918,53.68
ProtGPT2_5041,68.2
ProtGPT2_5096,68.65
ProtGPT2_5136,60.69
ProtGPT2_514,76.4
ProtGPT2_5144,66.69
ProtGPT2_5285,76.59
ProtGPT2_5343,72.03
ProtGPT2_561,73.46
ProtGPT2_5683,57.19
ProtGPT2_6801,56.11
ProtGPT2_7040,78.24
ProtGPT2_7085,79.46
ProtGPT2_71,68.49
ProtGPT2_7676,70.98
ProtGPT2_7743,62.41
ProtGPT2_7816,58.85
ProtGPT2_7956,63.86
ProtGPT2_8134,68.46
ProtGPT2_8554,77.81
ProtGPT2_8795,75.37
ProtGPT2_8935,64.76
ProtGPT2_9391,81.9
ProtGPT2_9445,67.51
ProtGPT2_9463,66.45
ProtGPT2_9536,71.12
ProtGPT2_9627,78.54
ProtGPT2_9693,90.87
ProtGPT2_9848,79.89
ProtGPT2_10161,71.7
ProtGPT2_10304,68.72
ProtGPT2_10434,71.68
ProtGPT2_10542,74.82
ProtGPT2_10759,84.38
ProtGPT2_10913,79.79
ProtGPT2_11064,74.67
ProtGPT2_11395,64.02
ProtGPT2_11605,77.07
ProtGPT2_11647,77.74
ProtGPT2_11709,73.03
ProtGPT2_11994,68.99
ProtGPT2_12002,73.64
ProtGPT2_1215,74.25
ProtGPT2_12758,56.26
ProtGPT2_12884,63.75
ProtGPT2_12904,68.09
ProtGPT2_1299,73.34
ProtGPT2_13027,66.63
ProtGPT2_1305,70.23
ProtGPT2_13190,75.81
ProtGPT2_13567,71.64
ProtGPT2_1362,62.91
ProtGPT2_13801,74.65
ProtGPT2_13940,76.08
ProtGPT2_14314,77.76
ProtGPT2_14379,73.89
ProtGPT2_1457,77.23
ProtGPT2_1478,73.69
ProtGPT2_15190,91.99
ProtGPT2_15230,55.36
ProtGPT2_15359,61.01
ProtGPT2_15372,73.63
ProtGPT2_15501,58.68
ProtGPT2_15519,87.36
ProtGPT2_15574,59.98
ProtGPT2_16039,76.67
ProtGPT2_16113,68.27
ProtGPT2_16128,62.59
ProtGPT2_16130,76.22
ProtGPT2_16233,75.84
ProtGPT2_16437,68.16
ProtGPT2_16771,81.32
ProtGPT2_16795,74.45
ProtGPT2_17023,61.96
ProtGPT2_1707,72.74
ProtGPT2_17375,71.45
ProtGPT2_17664,66.78
ProtGPT2_17667,54.35
ProtGPT2_17757,63.92
ProtGPT2_17831,77.79
ProtGPT2_2180,71.88
ProtGPT2_2377,69.52
ProtGPT2_2526,80.84
ProtGPT2_2686,60.36
ProtGPT2_2799,65.05
ProtGPT2_2900,56.13
ProtGPT2_300,68.33
ProtGPT2_3318,66.26
ProtGPT2_332,77.92
ProtGPT2_3569,68.36
ProtGPT2_3675,65.26
ProtGPT2_3749,73.44
ProtGPT2_4025,58.34
ProtGPT2_4219,66.12
ProtGPT2_4674,73.29
ProtGPT2_4921,68.13
ProtGPT2_5229,70.87
ProtGPT2_5575,74.59
ProtGPT2_5847,79.27
ProtGPT2_5906,71.58
ProtGPT2_5968,69.07
ProtGPT2_6152,67.97
ProtGPT2_622,74.68
ProtGPT2_6316,79.25
ProtGPT2_6345,80.0
ProtGPT2_6402,71.13
ProtGPT2_6564,85.44
ProtGPT2_6611,64.39
ProtGPT2_6818,66.13
ProtGPT2_6907,87.99
ProtGPT2_6971,68.65
ProtGPT2_7158,75.51
ProtGPT2_7264,72.21
ProtGPT2_7301,66.75
ProtGPT2_7392,71.28
ProtGPT2_7501,75.82
ProtGPT2_7696,65.14
ProtGPT2_7729,85.3
ProtGPT2_7798,73.0
ProtGPT2_7922,78.65
ProtGPT2_7983,68.89
ProtGPT2_8257,74.32
ProtGPT2_8268,82.28
ProtGPT2_8434,81.22
ProtGPT2_8559,69.45
ProtGPT2_877,61.65
ProtGPT2_9334,64.35
ProtGPT2_9836,54.0
ProtGPT2_992,70.42
ProtGPT2_10258,74.31
ProtGPT2_10280,67.28
ProtGPT2_10297,84.24
ProtGPT2_10416,68.99
ProtGPT2_10551,59.46
ProtGPT2_10677,78.56
ProtGPT2_10743,64.04
ProtGPT2_10918,69.34
ProtGPT2_11480,64.14
ProtGPT2_11595,59.17
ProtGPT2_11769,64.99
ProtGPT2_12282,67.83
ProtGPT2_12315,71.17
ProtGPT2_12355,68.77
ProtGPT2_12539,70.09
ProtGPT2_12835,58.12
ProtGPT2_129,72.91
ProtGPT2_13150,73.69
ProtGPT2_13178,79.09
ProtGPT2_13253,64.74
ProtGPT2_1337,72.08
ProtGPT2_13755,75.99
ProtGPT2_13836,60.53
ProtGPT2_13927,71.02
ProtGPT2_13964,71.76
ProtGPT2_13996,79.0
ProtGPT2_14135,65.38
ProtGPT2_14385,76.4
ProtGPT2_14612,76.85
ProtGPT2_14680,76.52
ProtGPT2_14770,71.98
ProtGPT2_14866,77.98
ProtGPT2_14927,75.77
ProtGPT2_15247,78.98
ProtGPT2_15374,67.7
ProtGPT2_15402,81.76
ProtGPT2_15437,67.34
ProtGPT2_1553,79.07
ProtGPT2_15586,71.38
ProtGPT2_1588,75.46
ProtGPT2_16174,63.01
ProtGPT2_16338,68.31
ProtGPT2_16452,69.89
ProtGPT2_1653,57.97
ProtGPT2_1663,73.52
ProtGPT2_16669,73.91
ProtGPT2_1677,77.47
ProtGPT2_16938,77.39
ProtGPT2_16975,74.64
ProtGPT2_17052,50.9
ProtGPT2_17219,58.79
ProtGPT2_1811,69.0
ProtGPT2_185,66.12
ProtGPT2_238,82.99
ProtGPT2_2425,70.51
ProtGPT2_2479,64.18
ProtGPT2_2616,65.41
ProtGPT2_2635,83.69
ProtGPT2_2651,68.73
ProtGPT2_3184,64.27
ProtGPT2_3218,76.18
ProtGPT2_3282,59.75
ProtGPT2_3327,75.44
ProtGPT2_3414,66.82
ProtGPT2_3568,65.26
ProtGPT2_3582,76.56
ProtGPT2_3820,51.72
ProtGPT2_3860,56.62
ProtGPT2_3877,71.69
ProtGPT2_3978,55.02
ProtGPT2_4058,70.66
ProtGPT2_4313,76.45
ProtGPT2_4922,74.5
ProtGPT2_497,76.09
ProtGPT2_4975,74.7
ProtGPT2_5159,62.98
ProtGPT2_5243,82.01
ProtGPT2_5424,64.99
ProtGPT2_5590,84.71
ProtGPT2_5598,77.82
ProtGPT2_627,79.83
ProtGPT2_6426,63.33
ProtGPT2_659,61.51
ProtGPT2_6653,80.5
ProtGPT2_677,67.84
ProtGPT2_6771,77.98
ProtGPT2_6902,75.06
ProtGPT2_7057,76.12
ProtGPT2_7105,64.82
ProtGPT2_7149,69.79
ProtGPT2_7349,72.1
ProtGPT2_7378,73.21
ProtGPT2_7617,68.16
ProtGPT2_7783,78.55
ProtGPT2_8133,77.73
ProtGPT2_8646,65.14
ProtGPT2_8846,78.4
ProtGPT2_9037,70.29
ProtGPT2_9419,73.63
ProtGPT2_9891,73.9
ProtGPT2_10433,71.66
ProtGPT2_10459,69.07
ProtGPT2_10909,64.84
ProtGPT2_11089,64.87
ProtGPT2_11640,77.02
ProtGPT2_11703,65.06
ProtGPT2_11873,76.82
ProtGPT2_12028,73.37
ProtGPT2_12213,74.7
ProtGPT2_12296,57.68
ProtGPT2_12346,70.31
ProtGPT2_12640,66.44
ProtGPT2_12681,71.69
ProtGPT2_1285,82.12
ProtGPT2_12898,65.45
ProtGPT2_13005,58.27
ProtGPT2_13114,64.04
ProtGPT2_1314,61.35
ProtGPT2_13789,74.54
ProtGPT2_13804,73.67
ProtGPT2_13968,79.35
ProtGPT2_13969,75.33
ProtGPT2_1408,76.49
ProtGPT2_14238,74.44
ProtGPT2_14274,68.17
ProtGPT2_1442,76.59
ProtGPT2_14602,69.87
ProtGPT2_14732,79.13
ProtGPT2_15707,75.35
ProtGPT2_15711,61.18
ProtGPT2_16134,74.2
ProtGPT2_16187,64.6
ProtGPT2_16234,57.3
ProtGPT2_16285,72.8
ProtGPT2_16392,61.57
ProtGPT2_16912,76.61
ProtGPT2_16991,77.16
ProtGPT2_17332,92.8
ProtGPT2_17520,78.31
ProtGPT2_17621,65.02
ProtGPT2_1851,69.05
ProtGPT2_2042,78.67
ProtGPT2_2071,73.67
ProtGPT2_2208,74.73
ProtGPT2_2432,76.38
ProtGPT2_2505,65.99
ProtGPT2_2607,68.37
ProtGPT2_2875,71.2
ProtGPT2_2970,70.82
ProtGPT2_3168,69.4
ProtGPT2_373,62.91
ProtGPT2_3798,73.32
ProtGPT2_3838,77.77
ProtGPT2_3859,75.53
ProtGPT2_4112,73.91
ProtGPT2_427,69.25
ProtGPT2_4473,69.34
ProtGPT2_4688,64.8
ProtGPT2_4843,75.94
ProtGPT2_4916,68.34
ProtGPT2_5120,63.6
ProtGPT2_5453,82.68
ProtGPT2_5491,70.62
ProtGPT2_5784,70.51
ProtGPT2_5792,63.79
ProtGPT2_5810,62.21
ProtGPT2_594,68.49
ProtGPT2_601,76.38
ProtGPT2_6198,83.04
ProtGPT2_6284,77.59
ProtGPT2_6476,71.71
ProtGPT2_6710,78.4
ProtGPT2_6929,60.29
ProtGPT2_7159,67.22
ProtGPT2_728,77.78
ProtGPT2_7343,72.91
ProtGPT2_7405,75.25
ProtGPT2_7460,60.37
ProtGPT2_7471,67.45
ProtGPT2_7613,80.3
ProtGPT2_7775,68.59
ProtGPT2_8162,63.73
ProtGPT2_827,77.23
ProtGPT2_83,77.47
ProtGPT2_8390,68.66
ProtGPT2_8605,68.65
ProtGPT2_8705,71.97
ProtGPT2_9027,75.46
ProtGPT2_904,74.17
ProtGPT2_9113,75.2
ProtGPT2_9167,70.66
ProtGPT2_9237,69.42
ProtGPT2_9316,65.14
ProtGPT2_9322,69.28
ProtGPT2_9358,65.99
ProtGPT2_9517,69.07
ProtGPT2_9526,66.75
ProtGPT2_9647,59.33
ProtGPT2_9746,82.22
ProtGPT2_9808,74.45
ProtGPT2_10455,79.13
ProtGPT2_10601,74.89
ProtGPT2_10924,74.79
ProtGPT2_11025,76.5
ProtGPT2_1120,83.07
ProtGPT2_11436,73.45
ProtGPT2_11611,66.55
ProtGPT2_11785,80.91
ProtGPT2_11791,72.51
ProtGPT2_12360,80.75
ProtGPT2_13013,73.73
ProtGPT2_13484,69.52
ProtGPT2_13923,80.1
ProtGPT2_13961,76.38
ProtGPT2_14084,78.32
ProtGPT2_14126,71.69
ProtGPT2_14271,77.75
ProtGPT2_14320,79.38
ProtGPT2_14443,62.26
ProtGPT2_14854,72.46
ProtGPT2_14933,74.01
ProtGPT2_14942,80.69
ProtGPT2_15079,83.58
ProtGPT2_15163,78.68
ProtGPT2_15409,70.75
ProtGPT2_1548,56.07
ProtGPT2_15754,74.93
ProtGPT2_15758,68.59
ProtGPT2_15767,73.73
ProtGPT2_15786,75.07
ProtGPT2_15832,71.72
ProtGPT2_1598,67.01
ProtGPT2_1612,72.78
ProtGPT2_16182,70.09
ProtGPT2_16265,80.44
ProtGPT2_16350,79.11
ProtGPT2_16451,77.8
ProtGPT2_16527,76.2
ProtGPT2_16910,68.47
ProtGPT2_1695,77.35
ProtGPT2_16984,71.97
ProtGPT2_17050,69.26
ProtGPT2_17090,76.97
ProtGPT2_17606,68.71
ProtGPT2_1790,68.63
ProtGPT2_1888,79.12
ProtGPT2_1954,71.58
ProtGPT2_2010,76.87
ProtGPT2_2108,63.41
ProtGPT2_2224,72.27
ProtGPT2_2365,69.78
ProtGPT2_2375,82.44
ProtGPT2_2445,80.38
ProtGPT2_2773,70.05
ProtGPT2_2819,69.64
ProtGPT2_3704,71.86
ProtGPT2_3814,69.03
ProtGPT2_3962,68.66
ProtGPT2_5195,61.66
ProtGPT2_5421,71.49
ProtGPT2_5441,61.61
ProtGPT2_5731,78.78
ProtGPT2_6056,63.39
ProtGPT2_6238,81.04
ProtGPT2_6472,77.91
ProtGPT2_6500,62.19
ProtGPT2_6780,66.78
ProtGPT2_7492,69.9
ProtGPT2_7806,72.36
ProtGPT2_8024,74.23
ProtGPT2_8227,73.2
ProtGPT2_8274,75.9
ProtGPT2_855,71.44
ProtGPT2_9577,72.62
ProtGPT2_9725,83.26
ProtGPT2_10576,66.91
ProtGPT2_11218,58.97
ProtGPT2_11946,71.96
ProtGPT2_12483,56.24
ProtGPT2_13004,68.29
ProtGPT2_13952,80.97
ProtGPT2_15043,67.27
ProtGPT2_15081,60.7
ProtGPT2_15504,53.15
ProtGPT2_15595,55.2
ProtGPT2_16988,67.39
ProtGPT2_17073,70.58
ProtGPT2_17435,57.67
ProtGPT2_17730,67.01
ProtGPT2_2188,66.54
ProtGPT2_3426,84.42
ProtGPT2_3608,59.24
ProtGPT2_5910,62.61
ProtGPT2_6219,64.09
ProtGPT2_6626,74.5
ProtGPT2_7288,73.32
ProtGPT2_8300,62.44
ProtGPT2_8919,66.6
ProtGPT2_9911,65.7
ProtGPT2_9955,72.7
ProtGPT2_10047,79.55
ProtGPT2_10173,67.75
ProtGPT2_10195,73.69
ProtGPT2_10348,72.69
ProtGPT2_10421,62.57
ProtGPT2_10467,59.38
ProtGPT2_10504,70.09
ProtGPT2_10726,76.79
ProtGPT2_10747,73.94
ProtGPT2_10879,70.16
ProtGPT2_109,55.38
ProtGPT2_10916,74.14
ProtGPT2_10939,83.57
ProtGPT2_10983,67.11
ProtGPT2_11112,74.22
ProtGPT2_1153,72.83
ProtGPT2_11535,57.78
ProtGPT2_11913,77.62
ProtGPT2_12448,79.81
ProtGPT2_12693,72.85
ProtGPT2_13,70.21
ProtGPT2_13227,66.14
ProtGPT2_13302,56.63
ProtGPT2_13355,64.93
ProtGPT2_13437,63.62
ProtGPT2_13507,62.92
ProtGPT2_13616,65.42
ProtGPT2_13619,70.2
ProtGPT2_13895,88.68
ProtGPT2_13919,71.9
ProtGPT2_13920,81.53
ProtGPT2_14031,73.5
ProtGPT2_14425,59.19
ProtGPT2_14516,58.09
ProtGPT2_14731,67.8
ProtGPT2_14815,63.15
ProtGPT2_14882,70.52
ProtGPT2_15092,70.92
ProtGPT2_15142,72.37
ProtGPT2_15187,83.64
ProtGPT2_15223,68.2
ProtGPT2_15284,86.32
ProtGPT2_15563,66.83
ProtGPT2_15597,90.16
ProtGPT2_15631,56.18
ProtGPT2_1567,76.99
ProtGPT2_16562,71.63
ProtGPT2_16677,81.58
ProtGPT2_16721,75.91
ProtGPT2_16824,72.29
ProtGPT2_17263,70.06
ProtGPT2_17385,66.46
ProtGPT2_17648,84.55
ProtGPT2_17798,73.21
ProtGPT2_2270,77.79
ProtGPT2_2491,60.85
ProtGPT2_2765,83.99
ProtGPT2_2852,59.3
ProtGPT2_3110,74.97
ProtGPT2_3138,70.21
ProtGPT2_3146,71.91
ProtGPT2_3272,75.28
ProtGPT2_3305,66.75
ProtGPT2_342,64.64
ProtGPT2_3602,74.17
ProtGPT2_3656,75.91
ProtGPT2_3804,80.18
ProtGPT2_391,73.76
ProtGPT2_3928,70.63
ProtGPT2_4071,60.41
ProtGPT2_4152,90.92
ProtGPT2_4247,63.29
ProtGPT2_4284,74.78
ProtGPT2_4318,71.84
ProtGPT2_4519,75.54
ProtGPT2_4960,72.65
ProtGPT2_5427,60.71
ProtGPT2_5450,69.38
ProtGPT2_5459,81.62
ProtGPT2_5582,73.89
ProtGPT2_5891,76.9
ProtGPT2_5921,72.98
ProtGPT2_6170,72.18
ProtGPT2_6182,69.55
ProtGPT2_6526,71.68
ProtGPT2_6662,75.27
ProtGPT2_692,66.73
ProtGPT2_709,71.79
ProtGPT2_7393,53.74
ProtGPT2_7524,68.02
ProtGPT2_7762,66.24
ProtGPT2_7965,78.63
ProtGPT2_8261,85.96
ProtGPT2_8339,70.85
ProtGPT2_8726,66.06
ProtGPT2_9,70.5
ProtGPT2_9079,77.17
ProtGPT2_9158,71.92
ProtGPT2_9307,72.68
ProtGPT2_9367,65.97
ProtGPT2_10089,74.65
ProtGPT2_10625,90.63
ProtGPT2_10691,69.76
ProtGPT2_10985,74.87
ProtGPT2_11122,74.38
ProtGPT2_11149,65.7
ProtGPT2_11474,72.75
ProtGPT2_11523,75.98
ProtGPT2_11570,65.67
ProtGPT2_11635,74.68
ProtGPT2_11639,66.15
ProtGPT2_11725,77.67
ProtGPT2_11853,72.49
ProtGPT2_11856,59.98
ProtGPT2_11939,78.51
ProtGPT2_12009,74.41
ProtGPT2_12087,74.82
ProtGPT2_1216,67.57
ProtGPT2_12227,73.81
ProtGPT2_12305,61.17
ProtGPT2_12383,71.99
ProtGPT2_12521,75.0
ProtGPT2_12535,84.0
ProtGPT2_12724,80.97
ProtGPT2_12850,79.64
ProtGPT2_12854,65.29
ProtGPT2_12927,69.46
ProtGPT2_13113,66.9
ProtGPT2_13316,57.78
ProtGPT2_13594,77.96
ProtGPT2_13657,72.4
ProtGPT2_13721,63.9
ProtGPT2_13739,90.17
ProtGPT2_13991,81.31
ProtGPT2_14069,80.67
